계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도
201811,21,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,8200,2,1991
201811,21,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,84.8375,16000,3,2008
201811,21,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),84.81,35700,7,2012
201811,22,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),84.969,42000,17,2015
201811,22,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,29200,1,2015
201811,22,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,8200,2,1991
201811,22,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19700,9,2008
201811,22,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,29400,22,2014
201811,22,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,26400,10,2012
201811,23,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,25000,2,2015
201811,23,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.804,62000,18,2015
201811,23,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,31200,5,2015
201811,23,세종특별자치시 새롬동,74,31,새뜸마을9단지(금성백조예미지),108.8552,77500,11,2017
201811,23,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,34800,7,2014
201811,23,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,13000,6,2002
201811,23,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,61.9,8000,2,1991
201811,23,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.94,34500,21,2015
201811,23,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,33600,12,2015
201811,23,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),59.1,25000,5,2012
201811,24,세종특별자치시 고운동,1393,0,가락마을15단지(중흥파크뷰),59.9917,23900,3,2015
201811,24,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,25900,21,2015
201811,24,세종특별자치시 도담동,638,0,도램마을 19단지(모아미래도),99.985,39850,18,2015
201811,24,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),98.1866,81500,16,2017
201811,24,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9602,32200,4,2017
201811,24,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9837,32900,20,2014
201811,24,세종특별자치시 아름동,1282,0,한신엘리트파크(범지기9단지),99.9834,33300,2,2015
201811,24,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),84.815,41000,6,2013
201811,24,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.94,26500,2,2015
201811,24,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,28100,18,2015
201811,24,세종특별자치시 종촌동,697,0,가재마을9단지(세종한신휴플러스리버파크),84.663,41000,18,2014
201811,24,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),102.78,55000,19,2011
201811,24,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.62,32950,8,2012
201811,25,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),84.9893,29800,2,2014
201811,25,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.98,41700,12,2014
201811,25,세종특별자치시 보람동,637,2,호려울마을8단지(중흥 에코시티),84.9895,48500,25,2017
201811,25,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),59.9079,42400,6,2017
201811,25,세종특별자치시 새롬동,74,47,새뜸마을12단지(금성백조예미지),59.9283,45800,13,2017
201811,25,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19400,8,2008
201811,25,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),102.63,45000,12,2011
201811,26,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,28500,2,2015
201811,26,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),84.98,29500,4,2015
201811,26,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,24300,3,2015
201811,26,세종특별자치시 대평동,77,22,해들마을4단지,84.9916,47500,5,2018
201811,26,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,32800,15,2015
201811,26,세종특별자치시 보람동,629,6,호려울마을5단지(제일풍경채),99.986,62300,6,2017
201811,26,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,13600,6,1996
201811,26,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,40800,4,2015
201811,27,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,11000,3,2016
201811,27,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,11000,4,2016
201811,27,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.804,59500,15,2015
201811,27,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),118.198,26500,10,2008
201811,27,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,24000,9,2008
201811,27,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),84.815,39000,2,2013
201811,27,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,31400,10,2013
201811,27,세종특별자치시 종촌동,683,0,가재마을2단지(호반베르디움3차),84.9893,33000,3,2014
201811,27,세종특별자치시 종촌동,679,0,가재마을3단지(중흥에듀타운),108.81,41000,14,2015
201811,27,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),84.9424,40300,23,2014
201811,28,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),59.8652,25400,4,2014
201811,28,세종특별자치시 나성동,730,0,에스알파크시티,22.63,10500,8,2017
201811,28,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9602,34300,3,2017
201811,28,세종특별자치시 조치원읍 서창리,133,10,두진한라,59.71,5400,6,1991
201811,28,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,21500,3,2008
201811,28,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,16500,1,2008
201811,28,세종특별자치시 종촌동,679,0,가재마을3단지(중흥에듀타운),108.81,41000,4,2015
201811,28,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9474,28000,6,2014
201811,29,세종특별자치시 나성동,757,0,세종마루투,28.127,13000,7,2018
201811,29,세종특별자치시 다정동,2102,4,가온마을1단지,84.9576,52000,18,2018
201811,29,세종특별자치시 종촌동,656,0,가재마을10단지(제일풍경채에듀파크),108.3993,41700,2,2014
201811,29,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,32200,11,2013
201811,29,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,33300,2,2012
201811,30,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),59.9013,25700,13,2015
201811,30,세종특별자치시 대평동,77,22,해들마을4단지,98.1108,53200,9,2018
201811,30,세종특별자치시 도담동,638,0,도램마을 19단지(모아미래도),84.945,40500,5,2015
201811,30,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.1676,8200,7,2014
201811,30,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),74.5191,31000,19,2014
201811,30,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,6200,3,1989
201811,30,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,99.6514,23500,16,2013
201811,30,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,5500,3,1991
201811,30,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,32300,16,2012
201812,1,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,26000,7,2015
201812,1,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,11100,3,2016
201812,1,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),100.016,60000,13,2015
201812,1,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),59.97,31500,5,2014
201812,1,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),59.98,29300,1,2014
201812,1,세종특별자치시 도담동,651,0,엘가도램마을12단지,98.047,45800,6,2014
201812,1,세종특별자치시 보람동,664,102,호려울마을1단지(대방노블랜드),59.9883,37500,8,2017
201812,1,세종특별자치시 새롬동,2202,7,새뜸마을5단지(메이저시티),59.9602,37000,10,2017
201812,1,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,53000,12,2016
201812,1,세종특별자치시 소담동,32,42,새샘마을5단지(한양 엘시티),59.4544,34500,5,2017
201812,1,세종특별자치시 소담동,325,0,새샘마을9단지(중흥S클래스 리버뷰),98.227,68000,27,2016
201812,1,세종특별자치시 소정면 운당리,35,1,무궁화,59.4,5500,7,1996
201812,1,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,34500,20,2014
201812,1,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9375,34800,11,2013
201812,1,세종특별자치시 어진동,603,0,더샵센트럴시티,84.73,52900,8,2013
201812,1,세종특별자치시 어진동,548,0,세종리슈빌S,19.8015,10000,3,2014
201812,1,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.542,22200,4,2013
201812,1,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.8058,17500,2,2008
201812,1,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,30000,3,2013
201812,1,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,30300,13,2014
201812,1,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,42000,8,2011
201812,1,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,35500,13,2012
201812,2,세종특별자치시 나성동,751,0,리베라 아이누리(2-2),29.8957,10200,6,2015
201812,2,세종특별자치시 나성동,751,0,리베라 아이누리(2-2),29.8957,10200,6,2015
201812,2,세종특별자치시 보람동,700,1,호려울마을 4단지 센트럴파크,111.9846,59950,2,2017
201812,2,세종특별자치시 보람동,700,1,호려울마을 4단지 센트럴파크,111.9846,60000,2,2017
201812,2,세종특별자치시 보람동,637,2,호려울마을8단지(중흥 에코시티),84.9895,42900,2,2017
201812,2,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,84.7067,20300,11,2013
201812,2,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19100,6,2008
201812,2,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),84.9424,38800,11,2014
201812,2,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),84.994,42000,26,2014
201812,2,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.18,34000,25,2012
201812,2,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,31000,23,2012
201812,2,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),101.7,33900,3,2012
201812,3,세종특별자치시 나성동,738,0,세종포레뷰원,28.43,13500,8,2016
201812,3,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.99,31200,13,2014
201812,3,세종특별자치시 새롬동,2202,4,새뜸마을11단지(더샵힐스테이트),98.6414,82000,19,2017
201812,3,세종특별자치시 소담동,325,0,새샘마을9단지(중흥S클래스 리버뷰),98.227,64500,13,2016
201812,3,세종특별자치시 연동면 명학리,255,0,다산청정,59.858,13000,10,2001
201812,3,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19000,10,2008
201812,4,세종특별자치시 부강면 부강리,976,2,대광,59.4,6500,1,1988
201812,4,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,37500,14,2014
201812,4,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,4170,6,2001
201812,4,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.69,4700,4,1989
201812,4,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6682,19800,13,2008
201812,5,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,61500,8,2015
201812,5,세종특별자치시 도담동,853,0,도램마을10단지 호반 어반시티,84.928,47300,19,2014
201812,5,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,37000,6,2014
201812,5,세종특별자치시 보람동,664,102,호려울마을1단지(대방노블랜드),84.9925,44000,2,2017
201812,5,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,13500,15,1999
201812,5,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19300,12,2008
201812,5,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,11500,16,1996
201812,5,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,29980,11,2013
201812,5,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,40000,3,2015
201812,5,세종특별자치시 종촌동,679,0,가재마을3단지(중흥에듀타운),84.696,38500,17,2015
201812,6,세종특별자치시 나성동,732,0,세종모닝시티2차,23.2849,11800,7,2016
201812,6,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,12000,10,1996
201812,6,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),106.76,51200,13,2014
201812,7,세종특별자치시 도담동,638,0,도램마을 19단지(모아미래도),99.985,39900,16,2015
201812,7,세종특별자치시 도담동,853,0,도램마을10단지 호반 어반시티,84.757,51800,14,2014
201812,7,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),59.9331,43500,7,2017
201812,7,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),59.9079,43800,8,2017
201812,7,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9602,29000,1,2017
201812,7,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,99.6514,22900,10,2013
201812,7,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.91,48000,24,2011
201812,8,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,25300,22,2016
201812,8,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,28000,9,2015
201812,8,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,60000,16,2015
201812,8,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,59700,5,2015
201812,8,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,59000,27,2015
